tic_id,toi_id,Disposition,RA,Dec,Tmag,Epoc,Period,Duration,Transit_Depth,Sectors,camera,ccd,star_rad,star_mass,teff,logg,SN,Qingress,Ilabel,a,objType,disp_J,disp_E,disp_N,disp_S,user_ch,flag_ch,user_av,flag_av
272549787,0.01,J,121.63019532,-73.6117035887,9.609,1356.571101,14.913172,4.0551897302399995,430.0,20,-1,-1,10.496,,4862.0,,10.55369,0.23565,False,40.46799228088139,STAR,1,0,0,0,,,0.0,J
272564668,0.01,J,121.72661050399999,-77.4536126241,11.0528,1384.366856,0.620726,0.9876992112,3539.9999999999995,20,-1,-1,3.79133,1.65,7292.0,3.49797,11.53865,0.09338,False,5.743274579411278,STAR,1,0,0,0,,,0.0,J
273224736,0.01,J,314.104623354,-76.681817467,10.2143,1654.536052,1.062457,4.49776296552,540.0,20,-1,-1,1.74385,1.5,6907.0,4.13114,10.84134,0.15066,False,7.9610368670745695,STAR,1,0,0,0,,,0.0,J
273225449,0.01,J,319.9532939,-78.4068701519,7.8511,1654.721495,3.616068,6.2702619120000005,790.0,20,-1,-1,12.373,,4473.0,,17.6605,0.34797,False,15.735819542195385,STAR,1,0,0,0,,,0.0,J
273228018,0.01,J,320.507970967,-78.8895871972,11.169,1654.275786,0.566624,1.54647555072,620.0,20,-1,-1,1.04367,1.04,5801.0,4.41797,10.04557,0.21268,False,4.633822537026841,STAR,1,0,0,0,,,0.0,J
273270389,0.01,J,321.058233382,-80.52829249279999,8.9369,1654.174906,0.492318,2.4822279705600003,350.0,20,-1,-1,1.99433,1.61,7187.0,4.0453,10.05438,-0.2189,False,4.880946818365675,STAR,1,0,0,0,,,0.0,J
273309519,0.01,J,322.77916345,-80.7324503608,10.0716,1655.380717,2.525203,4.32233947104,470.00000000000006,20,-1,-1,10.9153,,4547.3,,9.61866,0.24136,False,12.385945698922036,STAR,1,0,0,0,,,0.0,J
273397472,0.01,J,340.86118455400003,-77.5067410437,9.5161,1325.612947,6.628365,5.405564224800002,480.0,20,-1,-1,10.9669,,4744.64,,9.43329,0.25583,False,23.56871569232209,STAR,0,1,0,0,,,0.0,E
273415921,0.01,J,341.505179047,-72.3004486658,10.7256,1328.548226,7.948504,8.508078681599999,390.0,20,-1,-1,9.10462,,4772.0,,9.12171,0.19459,False,26.60246652482325,STAR,1,0,0,0,,,0.0,J
273417145,0.01,J,341.596907053,-75.422161382,7.2289,1335.216158,16.847847,6.865834609440001,190.0,20,-1,-1,2.37767,2.21,8784.0,4.03016,10.5696,0.17099,False,57.17752315701417,STAR,1,0,0,0,,,0.0,J
273417898,0.01,J,341.62180731,-77.5616091405,11.4986,1325.621068,4.033226,5.330634139680001,700.0,20,-1,-1,9.05677,,4565.79,,9.51473,0.34447,False,16.923882940979684,STAR,1,0,0,0,,,0.0,J
273511347,0.01,J,346.955612806,-77.6418424888,10.3055,1326.687137,2.926282,4.46737915248,530.0,20,-1,-1,10.2714,,4886.6,,10.24537,0.1748,False,13.66498285782784,STAR,0,1,0,0,,,0.0,E
273514528,0.01,J,347.962133794,-73.919490298,8.7608,1326.724922,14.718986,4.6241166417600015,700.0,20,-1,-1,10.6167,,4874.0,,9.10465,0.18275,False,40.11593344333518,STAR,1,0,0,0,,,0.0,J
273514654,0.01,J,347.99241755699995,-74.24146719470001,10.5809,1325.620738,3.419337,7.93477666872,480.0,20,-1,-1,9.93845,,4861.0,,9.80163,0.40317,False,15.159780428510858,STAR,1,0,0,0,,,0.0,J
273549593,0.01,J,352.45576434099996,-77.752895747,10.6594,1334.2198050000004,15.261779,3.6994552296,1760.0,20,-1,-1,10.8474,,4793.3,,10.66524,0.21093,False,41.09620769222719,STAR,0,1,0,0,,,0.0,E
273549968,0.01,J,352.57223055199995,-76.9681967364,10.1914,1339.685879,14.971845000000002,6.054614118,1330.0,20,-1,-1,2.6783200000000003,1.34,6519.0,3.70945,14.41842,0.19612,False,44.731842623660185,STAR,1,0,0,0,,,0.0,J
273551379,0.01,J,352.551051609,-74.4406504801,10.4324,1330.801065,6.6762820000000005,5.749079955840001,720.0,20,-1,-1,14.1569,,4455.3,,9.61213,0.21857,False,23.682166074992338,STAR,1,0,0,0,,,0.0,J
273553552,0.01,J,356.636489826,-73.1243234981,10.3973,1332.629453,12.962393,6.45838268832,1070.0,20,-1,-1,27.1316,,4264.0,,10.17826,0.19015,False,36.857151144158586,STAR,1,0,0,0,,,0.0,J
273554355,0.01,J,356.5206822140001,-74.3804960162,10.1096,1329.693153,6.974198,4.0840903488,800.0,20,-1,-1,10.0809,,4775.0,,9.23561,0.20451,False,24.38154127200189,STAR,1,0,0,0,,,0.0,J
273604789,0.01,J,357.54508366,-73.712822562,10.6483,1338.468487,15.059784,6.202221442560001,770.0000000000001,20,-1,-1,1.1146200000000002,1.22,6273.65,4.43017,9.34845,0.19033,False,43.524194871876986,STAR,1,0,0,0,,,0.0,J
273733986,0.01,J,340.946375734,-78.24996054,10.5368,1325.436681,0.225587,0.61054670376,2719.9999999999995,20,-1,-1,3.50005,1.62,7233.0,3.5594300000000003,11.89351,0.1499,True,2.907006645885623,STAR,0,0,0,1,,,0.0,J
274011602,0.01,J,351.791089292,-80.3186957684,7.9637,1334.887425,10.86517,5.961066868799999,360.0,20,-1,-1,10.5377,,5015.0,,9.09943,0.20728,False,32.765941975420674,STAR,1,0,0,0,,,0.0,J
274208447,0.01,J,149.478923236,-84.8948615116,11.2824,1598.782544,0.849198,2.99984288688,14419.999999999998,20,-1,-1,70.3164,,3919.0,,85.39102,0.44442,True,5.9896891255338165,STAR,0,0,0,1,,,0.0,E
276538190,0.01,J,264.282985492,-78.6271626425,11.0311,1626.505543,1.228365,1.86465807,620.0,20,-1,-1,9.97822,,4919.0,,10.2101,0.38074,True,7.660961203003869,STAR,0,0,0,1,,,0.0,J
276563699,0.01,J,264.462493378,-79.34262560399999,10.0293,1626.045916,0.381143,1.8495192760799999,1450.0,20,-1,-1,3.63427,1.73,7509.0,3.55528,18.32826,-0.19449,False,4.2150782395711275,STAR,1,0,0,0,,,0.0,J
276564522,0.01,J,264.145994743,-80.4856822778,10.774000000000001,1628.114771,2.097809,4.396839839279998,1300.0,20,-1,-1,1.78446,1.54,7001.0,4.12258,11.01045,0.22508000000000009,False,12.640061211457294,STAR,1,0,0,0,,,0.0,J
276645751,0.01,J,265.35636343,-82.6561598199,11.1583,1626.354044,0.7478090000000001,1.0919207894399998,3080.0000000000005,20,-1,-1,1.06208,1.05,5824.0,4.4069400000000005,51.39044000000001,0.39717,False,5.593133671456763,STAR,0,1,0,0,,,0.0,E
276646079,0.01,J,265.780623628,-83.4198129459,9.822000000000001,1625.98859,0.329754,1.52749966896,39990.0,20,-1,-1,1.30681,0.95,5437.0,4.18337,32.13196,-0.05746,False,3.1340040783178997,STAR,1,0,0,0,,,0.0,J
276647111,0.01,J,266.184579845,-79.02059162020001,11.0612,1626.415889,0.631837,3.24299185968,23510.0,20,-1,-1,2.19984,1.55,7025.0,3.94362,36.14197,-0.20261,False,5.691746854886548,STAR,1,0,0,0,,,0.0,J
276666216,0.01,J,83.4226609813,-71.2767734644,10.7383,1326.969766,2.999198,5.561232899519999,320.0,20,-1,-1,1.6848599999999998,1.08,5936.0,4.01836,17.34972,0.23509,False,14.252016538678024,STAR,1,0,0,0,,,0.0,J
276673667,0.01,J,268.73791355099996,-83.7474700057,10.901,1627.474091,6.5794,4.050278639999998,690.0000000000001,20,-1,-1,10.8396,,4546.7,,9.11586,0.15915,False,23.45250124083939,STAR,1,0,0,0,,,0.0,J
276735057,0.01,J,269.983295388,-78.79311750779999,11.0735,1625.995438,0.312393,0.057430329119999984,5940.0,20,-1,-1,1.47528,1.11,6009.0,4.14564,26.63746,0.34153,False,3.1840032038944,STAR,1,0,0,0,,,0.0,J
276738707,0.01,J,271.039341396,-78.6217409,11.4668,1626.378875,0.8116979999999999,4.214855502719998,238530.00000000003,20,-1,-1,2.4523,1.6,7172.0,3.86304,50.43758,0.39854,False,6.797793256249884,STAR,0,1,0,0,,,0.0,E
276793257,0.01,J,83.1537879271,-67.641367263,11.424000000000001,1340.400572,19.710605,5.2934800788,9240.0,20,-1,-1,,,,,12.56045,0.21314,False,48.7376902855345,STAR,1,0,0,0,,,0.0,J
276793626,0.01,J,83.3621408088,-67.48563247119999,10.7479,1326.058716,1.039476,4.9123972598400005,2090.0,20,-1,-1,,,,,30.14588,0.46116,False,6.853955572371214,STAR,0,1,0,0,,,0.0,E
276793843,0.01,J,83.2584653097,-67.4039847826,11.2984,1326.662274,1.609615,4.0991099435999985,290.0,20,-1,-1,98.0713,,4708.0,,9.73829,0.21219,True,9.173737614040904,STAR,0,0,0,1,,,0.0,J
276800874,0.01,J,272.037768103,-79.20904484479999,11.2467,1626.357964,0.408226,4.242284592000002,1290.0000000000002,20,-1,-1,,,,,42.03076,-0.8899299999999999,False,3.67563248947396,STAR,1,0,0,0,,,0.0,J
276845678,0.01,J,283.193218404,-30.260325967800004,10.6329,1658.446951,10.111826,6.474804424319999,4760.0,20,-1,-1,0.754038,0.73,4593.0,4.5466,13.8131,0.26863000000000004,False,28.122827688119283,STAR,1,0,0,0,,,0.0,J
276859789,0.01,J,83.14697169189999,-67.00910231569999,11.4191,1326.461406,1.748504,5.840143240320001,1440.0,20,-1,-1,92.4361,,3879.0,,33.08364,0.29999000000000003,True,9.694142381216162,STAR,0,0,0,1,,,0.0,J
276861788,0.01,J,83.287670331,-65.94226227760001,7.9087,1349.516571,38.076946,12.236407366560002,200.0,20,-1,-1,1.2344,1.21,6249.0,4.3379400000000015,11.94442,0.22476,False,80.55666952707071,STAR,1,0,0,0,,,0.0,J
276863228,0.01,J,83.6564161831,-66.70852981659999,11.2012,1326.842268,1.39017,3.1755931344,330.0,20,-1,-1,106.807,,3956.0,,13.661229999999998,0.18023,True,8.319749470232134,STAR,0,0,0,1,,,0.0,J
276866578,0.01,J,252.074557478,-85.1889563608,9.8929,1340.7367390000004,18.112267000000006,4.07308660296,1220.0,20,-1,-1,3.64818,,5477.1,,12.54053,0.2508,False,46.065965894879106,STAR,1,0,0,0,,,0.0,J
276873596,0.01,J,83.4410670557,-67.0342798969,11.2761,1626.335979,0.5575319999999999,1.4451229439999995,1610.0,20,-1,-1,,,,,13.06932,0.18417,False,4.524578977993672,STAR,1,0,0,0,,,0.0,J
276874024,0.01,J,83.6497083581,-67.14130894729999,10.127,1626.312458,0.35128200000000004,1.84557942288,3230.0,20,-1,-1,13.0513,,4574.7,,34.5603,-0.07107999999999999,True,3.325336289057653,STAR,0,0,0,1,,,0.0,J
276905125,0.01,J,273.90251213700003,-81.548512726,9.0667,1654.629177,28.521681,10.582684518239999,1190.0,20,-1,-1,1.53409,1.27,6364.0,4.17017,9.26573,0.18403,False,67.52267302690164,STAR,1,0,0,0,,,0.0,J
276936239,0.01,J,273.948448949,-83.2471946844,8.8846,1326.381868,2.900587,6.43164559032,6480.0,20,-1,-1,,,,,20.54509,0.18231,False,13.584872646708364,STAR,1,0,0,0,,,0.0,J
276977745,0.01,J,276.739850223,-79.269446331,6.1182,1626.491748,0.882532,2.66729411424,690.0000000000001,20,-1,-1,,,,,10.61533,0.12033,False,6.145425360907504,STAR,1,0,0,0,,,0.0,J
277015378,0.01,J,277.298138055,-79.1828830955,10.7264,1326.101591,3.020032,5.32878606336,130.00000000000003,20,-1,-1,3.35583,,5422.0,,11.43292,0.20092,False,13.955305143322706,STAR,1,0,0,0,,,0.0,J
277022872,0.01,J,277.635125452,-81.26427325600001,10.1281,1326.1495630000004,0.999198,4.710299307840001,16500.0,20,-1,-1,,,,,64.0944,0.4274,False,6.675738936329003,STAR,1,0,0,0,,,0.0,J
277024372,0.01,J,278.237905878,-79.2625211183,9.7957,1325.728251,0.739476,4.30534758816,780.0,20,-1,-1,,,,,40.39104,0.3494,False,5.461949698213432,STAR,1,0,0,0,,,0.0,J
277026183,0.01,J,84.0080884445,-70.587392264,10.2805,1354.893963,0.924198,4.85825011056,5270.0,20,-1,-1,,,,,29.68814,0.36634,False,6.3373591999011145,STAR,0,1,0,0,,,0.0,E
277026189,0.01,J,83.765010148,-69.7505643483,9.6554,1355.980581,11.015865,2.9319826283999997,1810.0,20,-1,-1,101.41,,7353.0,,9.43342,0.20251,True,33.068211800871914,STAR,0,0,0,1,,,0.0,J
277034533,0.01,J,84.0187920882,-69.4023110978,10.3586,1642.020262,23.689707,5.605932264480001,9550.0,20,-1,-1,2.77156,1.0,5641.5,3.55262,41.44879,0.41954,False,55.09405862612857,STAR,0,1,0,0,,,0.0,E
277045346,0.01,J,83.9325019944,-68.855843851,10.4784,1667.813001,10.751049,3.08598110496,19170.0,20,-1,-1,8.50968,,4673.0,,10.77219,0.2394,False,32.536103039972694,STAR,1,0,0,0,,,0.0,J
277069829,0.01,J,279.067873146,-80.6109706107,9.6535,1627.36467,2.026282,4.79693895552,22970.0,20,-1,-1,1.81247,1.0,5649.0,3.92153,86.89121,0.16856,False,10.695429555352533,STAR,0,1,0,0,,,0.0,E
277101256,0.01,J,279.512153076,-81.3073391003,10.0648,1326.660123,1.380448,5.1617711616,4730.0,20,-1,-1,1.56302,1.69,7392.0,4.27803,12.72343,0.12929000000000002,False,9.863716394098724,STAR,1,0,0,0,,,0.0,J
277105050,0.01,J,83.9865349709,-67.4595966771,10.720999999999998,1338.942406,13.753579,4.1359762768799975,3329.9999999999995,20,-1,-1,2.03062,2.37,9330.0,4.19756,14.07229,0.24935,False,51.12008573656271,STAR,1,0,0,0,,,0.0,J
277127597,0.01,J,84.25453812149999,-66.79142600819999,9.2927,1626.145508,0.41517,1.7374366296000001,1850.0,20,-1,-1,3.56062,,5654.3,,32.59316,0.38999,False,3.7171973310336934,STAR,1,0,0,0,,,0.0,J
277129437,0.01,J,84.2877728943,-68.44471715520001,11.4427,1626.265625,0.576976,2.84412241536,48540.0,20,-1,-1,2.29503,1.48,6837.0,3.88675,34.0351,-0.1785,False,5.275424088969079,STAR,1,0,0,0,,,0.0,J
277140921,0.01,J,282.90710531,-78.4975108642,11.4119,1657.281257,0.674322,3.1398050692799995,440.0,20,-1,-1,27.4611,,3966.0,,10.49956,0.07234,True,5.136214980999036,STAR,0,0,0,1,,,0.0,J
277147765,0.01,J,283.240339442,-79.8759876157,9.0932,1631.560159,17.951010999999994,2.55047964288,7300.0,20,-1,-1,,,,,10.68785,0.26524000000000003,False,45.79213748389535,STAR,1,0,0,0,,,0.0,J
277173010,0.01,J,283.391645924,-31.2573039211,11.3117,1327.274825,2.001976,3.54541941696,1780.0000000000002,20,-1,-1,,,,,9.50644,0.16321,False,10.609727227415927,STAR,1,0,0,0,,,0.0,J
277176342,0.01,J,283.737397055,-78.6137489006,11.3062,1325.978841,2.266559,4.940373321119999,220.0,20,-1,-1,,,,,9.80799,0.18344,False,11.525054637713925,STAR,1,0,0,0,,,0.0,J
277185582,0.01,J,283.788699,-79.798126,10.9,1339.018893,43.107169,27.488579527920002,1230.0,20,-1,-1,,,,,11.44015,0.23666,False,82.1166660656977,STAR,1,0,0,0,,,0.0,J
277262316,0.01,J,283.788805798,-79.7997388324,8.8888,1657.181252,0.357655,1.7103062100000002,1970.0,20,-1,-1,2.37873,,4870.0,,17.59331,-0.11864,False,3.3654347481655718,STAR,1,0,0,0,,,0.0,J
277267195,0.01,J,84.1115485917,-69.3975660842,9.5955,1658.339262,1.432655,4.7184778956,460.0,20,-1,-1,1.20363,1.24,6303.0,4.3705,9.36178,0.15032,False,9.119407352994516,STAR,1,0,0,0,,,0.0,J
277273649,0.01,J,283.621788196,-31.631376356999997,9.2852,1659.05215,12.371688,5.3891072927999994,10020.000000000002,20,-1,-1,71.1,,3563.0,,9.9752,0.19173,True,35.728732806517186,STAR,0,0,0,1,,,0.0,J
277298434,0.01,J,283.585118538,-32.642538086100004,11.2044,1326.069566,0.82142,5.0706585168,15800.000000000002,20,-1,-1,,,,,79.64881,0.4275,False,5.85834786004413,STAR,1,0,0,0,,,0.0,J
277298466,0.01,J,283.532986122,-33.0931459699,10.7125,1326.066851,0.82142,3.2114236320000003,9340.000000000002,20,-1,-1,,,,,25.13746,-0.04957,False,5.85834786004413,STAR,1,0,0,0,,,0.0,J
277298771,0.01,J,283.561274527,-34.1409069022,11.4993,1325.852199,1.180448,5.2720696396800015,2800.0,20,-1,-1,0.732556,0.6,3870.0,4.48654,15.59387,-0.22319,False,6.292356178745653,STAR,1,0,0,0,,,0.0,J
277298959,0.01,J,283.610347819,-34.4373851966,10.46,1329.7086869999996,4.472809,3.70241237784,5060.0,20,-1,-1,,,,,9.66824,0.22811,False,18.13225742054276,STAR,0,1,0,0,,,0.0,E
277585580,0.01,J,283.681422605,-31.3731864247,11.265999999999998,1657.135461,0.29654400000000003,5.9551966080000005,679.9999999999999,20,-1,-1,61.6657,,3962.0,,36.03909,0.87454,True,2.9702367566914614,STAR,0,0,0,1,,,0.0,J
277590739,0.01,J,283.724295236,-31.0242600146,10.6372,1659.121373,2.811085,4.4176762992,786580.0,20,-1,-1,1.21795,,5980.0,,93.43519,0.27725,False,13.303960878326276,STAR,0,1,0,0,,,0.0,E
277597111,0.01,J,283.741966054,-29.9265779072,11.0391,1657.2012539999994,0.205572,0.8721844358399999,869.9999999999999,20,-1,-1,1.9067,2.38,9363.0,4.25408,9.30487,0.08471000000000001,False,3.1062275485664936,STAR,1,0,0,0,,,0.0,J
277598759,0.01,J,283.912767853,-30.3747389825,10.5309,1657.71761,0.887517,1.62713816712,21600.0,20,-1,-1,3.83056,1.61,7206.0,3.4783699999999995,16.092229999999994,0.32817,False,7.229773967109406,STAR,1,0,0,0,,,0.0,J
277804771,0.01,J,283.863201533,-32.994650833099996,11.1623,1657.169862,0.29585,2.302872732,820.0,20,-1,-1,48.5849,,3953.0,,19.14398,-0.60337,True,2.9656007967176787,STAR,0,0,0,1,,,0.0,J
277806138,0.01,J,283.90583906,-33.1043095002,10.8434,1657.483021,0.8868219999999999,2.23819683648,830.0000000000001,20,-1,-1,10.265999999999998,,5028.0,,9.36036,0.16848,True,6.165324591470847,STAR,0,0,0,1,,,0.0,J
277807283,0.01,J,283.991761865,-35.7860830078,10.4459,1657.0632890000006,0.5673779999999999,4.617549115199999,730.0,20,-1,-1,14.8313,,4606.0,,19.42396,-0.08008,True,4.577692701729612,STAR,0,0,0,1,,,0.0,J
277890208,0.01,J,284.055780932,-31.4128870111,9.9776,1326.513925,5.87142,4.6882114416,560.0,20,-1,-1,10.1446,,4849.0,,9.79949,0.2542,False,21.738374809840757,STAR,1,0,0,0,,,0.0,J
277891505,0.01,J,284.200798461,-30.305985548000002,11.2396,1333.294615,14.59809,5.174730943199998,1380.0000000000002,20,-1,-1,,,,,14.36887,0.20518000000000008,False,39.89596723192452,STAR,1,0,0,0,,,0.0,J
277940172,0.01,J,284.11795416900003,-32.8664815415,10.7191,1340.809929,18.372884,5.600055043199999,1510.0,20,-1,-1,10.2289,,4740.0,,13.21422,0.2331300000000001,False,46.50680764058856,STAR,1,0,0,0,,,0.0,J
277982164,0.01,J,354.875287135,-75.4873629887,11.5013,1326.003297,0.395032,4.47321595776,80.0,20,-1,-1,3.93532,2.48,9717.45,3.64256,38.8927,-0.6903600000000001,False,4.867474884117251,STAR,1,0,0,0,,,0.0,J
277982873,0.01,J,355.192085681,-75.2429579498,9.1002,1326.666395,17.681373,4.2859648152,1550.0,20,-1,-1,12.0704,,4671.0,,10.93225,0.28145,False,45.3324263458341,STAR,1,0,0,0,,,0.0,J
277982904,0.01,J,355.390887818,-73.7805408772,7.9599,1411.622536,1.999198,5.084040481919999,220.0,20,-1,-1,13.0852,,4503.0,,13.07862,0.17084000000000002,True,10.599910045824599,STAR,0,0,0,1,,,0.0,J
278051048,0.01,J,284.227753486,-33.1231733301,7.9468,1411.96476,14.340412,3.2455220438399994,1850.0,20,-1,-1,8.7108,,4692.0,,12.22623,0.1764,False,39.425093001808136,STAR,1,0,0,0,,,0.0,J
278051962,0.01,J,284.243952052,-32.9802367633,10.0476,1325.959629,0.6346149999999999,5.5156674263999985,250.0,20,-1,-1,3.18476,2.1,8457.0,3.75413,44.74211,-0.7972100000000001,False,6.3165260887891606,STAR,0,1,0,0,,,0.0,E
278052130,0.01,J,103.814357299,-81.7436955437,8.7064,1326.081295,6.207532,3.5070072787199997,330.0,20,-1,-1,10.4214,,4925.0,,9.88947,0.20894,False,22.56026960289227,STAR,1,0,0,0,,,0.0,J
278052459,0.01,J,104.77150251399999,-78.3205236114,10.4092,1326.059133,0.754059,2.11432111128,3990.0,20,-1,-1,1.37669,1.02,5701.0,4.169,38.44512,0.35268,False,5.570171707778885,STAR,1,0,0,0,,,0.0,J
278081787,0.01,J,105.45718899999999,-78.506004,11.109000000000002,1325.921165,0.370032,0.55513680768,890.0000000000001,20,-1,-1,2.5235,1.86,7827.0,3.90357,23.77684,0.30294,False,4.233785105444556,STAR,1,0,0,0,,,0.0,J
278081875,0.01,J,105.49300941700001,-78.9792101148,11.333,1347.032842,25.645164,4.966955363520001,150.0,20,-1,-1,32.7117,,4079.0,,10.06623,0.2475300000000001,False,58.08561978969699,STAR,1,0,0,0,,,0.0,J
278122736,0.01,J,105.531537489,-83.1408440232,10.6963,1657.161179,0.259044,0.8423489174400001,250.0,20,-1,-1,24.3603,,4413.7,,10.32415,0.17124,True,2.7142342870432308,STAR,0,0,0,1,,,0.0,J
278130093,0.01,J,106.288051579,-78.4216047689,8.1039,1657.462342,0.990989,2.36553038256,1630.0000000000002,20,-1,-1,10.5956,,4713.0,,10.13018,0.17979,True,6.639125269827198,STAR,0,0,0,1,,,0.0,J
278231326,0.01,J,111.097731287,-78.8502323334,10.640999999999998,1657.467142,0.591683,2.0772333417599995,970.0,20,-1,-1,6.5750600000000015,,5024.0,,13.16225,0.05754,True,4.707507655370716,STAR,0,0,0,1,,,0.0,J
278269967,0.01,J,111.701003267,-78.9816904056,10.6177,1412.404652,11.872064,5.51053722624,210.0,20,-1,-1,29.5742,,4614.0,,9.37642,0.20782,False,34.760215484185984,STAR,1,0,0,0,,,0.0,J
278270078,0.01,J,284.401099178,-32.0344844108,10.640999999999998,1424.652356,15.600554999999998,5.133206617199999,2250.0,20,-1,-1,13.8259,,4648.0,,11.31215,0.25655,False,41.70213980586579,STAR,1,0,0,0,,,0.0,J
278288399,0.01,J,284.429995923,-35.3047762463,10.8858,1491.859903,0.669337,5.14404225936,2040.0,20,-1,-1,4.58775,1.13,6061.0,3.16795,62.00979,0.35251,False,5.323382554444343,STAR,1,0,0,0,,,0.0,J
278289141,0.01,J,284.489295137,-35.7465209686,11.5155,1495.484915,5.867254,6.0507817051199995,26660.000000000004,20,-1,-1,1.93666,0.96,5468.0,3.84623,644.81302,0.17949,False,21.43443193411256,STAR,0,1,0,0,,,0.0,E
278326347,0.01,J,111.900349367,-80.0592213808,10.7252,1431.839837,24.784687,4.4017604112,580.0,20,-1,-1,10.6944,,4894.0,,9.60611,0.25689,False,56.77893816109898,STAR,1,0,0,0,,,0.0,J
278329843,0.01,J,113.63090454700001,-78.1218736848,10.9033,1493.799767,2.372809,4.533014313600001,339.99999999999994,20,-1,-1,11.1538,,4563.0,,10.13496,0.23035,False,11.882472775188733,STAR,1,0,0,0,,,0.0,J
278384611,0.01,J,114.63020453600001,-78.4852245996,8.7892,1492.053574,0.678365,3.0049398732,4580.0,20,-1,-1,2.5172,1.71,7451.0,3.86923,36.48496,0.3796,False,6.1665079980608,STAR,1,0,0,0,,,0.0,J
278416902,0.01,J,116.689958,-78.41484799999998,8.352,1598.414054,1.038782,7.326654099840001,430.0,20,-1,-1,2.40524,1.39,6622.0,3.81877,24.90742,0.29499000000000003,False,7.645739865847411,STAR,1,0,0,0,,,0.0,J
278479373,0.01,J,117.15507890299999,-80.0266147814,10.1516,1506.70337,17.178526,4.296005782080001,4900.0,20,-1,-1,10.9455,,4763.0,,17.19634,0.21886,False,44.468816543735294,STAR,1,0,0,0,,,0.0,J
278479405,0.01,J,117.280487353,-80.8936394042,10.8366,1498.079767,14.363935,2.8199277192000003,1970.0,20,-1,-1,1.8664,1.48,6852.0,4.066319999999998,12.65915,0.23600000000000002,False,44.97810630280719,STAR,1,0,0,0,,,0.0,J
278520683,0.01,J,120.183559948,-79.1575808099,6.7174,1598.5328960000006,0.355448,2.2484503046399995,25820.0,20,-1,-1,5.24212,,4962.0,,75.56527,0.42109,True,3.351575629917357,STAR,0,0,0,1,,,0.0,E
278520899,0.01,J,120.43937581899999,-80.5369344962,9.2697,1611.36295,15.347101,3.86010284352,1880.0,20,-1,-1,6.43025,,4778.0,,9.57906,0.24018,False,41.24923273545657,STAR,1,0,0,0,,,0.0,J
278541813,0.01,J,120.966863266,-79.3862454632,10.6471,1598.95801,0.658226,3.39834185088,1060.0,20,-1,-1,1.72269,1.56,7067.0,4.15878,14.27326,-0.18349,False,5.8616947061442355,STAR,1,0,0,0,,,0.0,J
278544653,0.01,J,120.791647921,-82.7424742955,9.805,1612.802384,17.491789999999998,5.1173980823999985,1070.0,20,-1,-1,0.683036,0.8,4908.0,4.67227,9.65466,0.22797,False,41.78154283189665,STAR,1,0,0,0,,,0.0,J
278591693,0.01,J,121.743379859,-78.9160646137,9.596,1599.414019,2.591559,4.8545083188,300.0,20,-1,-1,12.3236,,4591.0,,11.17264,0.23445,False,12.60198739772664,STAR,1,0,0,0,,,0.0,J
278659031,0.01,J,122.74536725600001,-80.7149518495,8.8591,1338.270902,13.24839,4.7789592408,1020.0,20,-1,-1,11.167,,4614.0,,10.19183,0.20476,False,37.397311064226244,STAR,1,0,0,0,,,0.0,J
278660115,0.01,J,122.29907907799999,-83.7993332665,10.9711,1325.970233,2.608807,6.306216984960001,90.0,20,-1,-1,1.7374599999999998,2.39,9415.0,4.33664,9.61838,0.21034,False,16.9235801153642,STAR,1,0,0,0,,,0.0,J
278660127,0.01,J,123.17376706299999,-78.1830106614,11.5206,1326.192547,0.94214,2.1578020847999997,720.0,20,-1,-1,2.52392,1.7,7437.47,3.86436,11.62863,0.17664000000000002,False,7.661107851594991,STAR,1,0,0,0,,,0.0,J
278730786,0.01,J,99.36314211700001,-56.9656330996,11.0878,1325.74645,1.745032,6.748248147839999,169.99999999999997,20,-1,-1,15.5884,,4498.5,,14.84681,0.4142,True,9.681305040910292,STAR,0,0,0,1,,,0.0,J
278775483,0.01,J,99.3626117915,-58.181673508900005,7.9699,1326.922866,1.248504,0.37934545536,2189.9999999999995,20,-1,-1,2.7057900000000004,1.6,7173.77,3.7776,16.398410000000002,0.22622,False,9.057984925203662,STAR,1,0,0,0,1.0,J,,
278777940,0.01,J,99.5278472439,-57.4779412146,9.7749,1343.253072,24.444059,6.1599028680000005,490.0,20,-1,-1,15.4804,,4457.3,,11.28383,0.25,False,56.25751217172361,STAR,1,0,0,0,,,0.0,J
278824909,0.01,J,100.053725426,-55.5369473961,8.7443,1326.598569,1.497115,4.5887173596,150.0,20,-1,-1,10.7685,,4772.0,,11.74716,0.17545,True,8.741146823911192,STAR,0,0,0,1,,,0.0,J
278863726,0.01,J,100.47344083,-55.6410561863,10.8952,1344.589915,20.172776,3.92642912064,2240.0,20,-1,-1,,,,,10.58665,0.25,False,49.496605749525706,STAR,1,0,0,0,,,0.0,J
278863895,0.01,J,100.67804755700001,-55.098375036899995,11.1345,1326.288656,0.6200319999999999,1.5617366015999998,180.0,20,-1,-1,1.70242,1.0,5647.92,3.97593,12.39895,0.20151,False,4.856697378512076,STAR,1,0,0,0,,,0.0,J
278864110,0.01,J,100.664218455,-56.2950422033,10.8156,1326.27856,1.058226,3.9955227436800023,140.0,20,-1,-1,10.6621,,4564.7,,11.26621,0.14060999999999998,True,6.936130555771361,STAR,0,0,0,1,,,0.0,J
